month,day,hours,temperature,rain,municipal,cellId,language,circoscrizione
11,5,21.0,10.8,0.0,Trento,4966,it,OLTREFERSINA
11,5,22.5,10.4,0.0,Grigno,4655,en,
11,5,22.5,10.4,0.0,Tuenno,8585,it,
11,6,21.0,9.3,0.0,Trento,4733,it,OLTREFERSINA
11,6,22.0,9.3,0.0,Tuenno,8585,it,
11,7,1.0,7.5,0.0,Rovereto,2972,es,
11,7,11.5,12.4,0.0,Trento,5084,es,OLTREFERSINA
11,7,13.5,13.8,0.0,Castelfondo,10114,it,
11,7,15.5,15.1,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,7,16.0,14.3,0.0,Tuenno,8585,it,
11,7,17.0,13.2,0.0,Roncegno Terme,4753,it,
11,7,19.5,11.0,0.0,Tuenno,8585,it,
11,7,19.5,11.0,0.0,Tuenno,8585,it,
11,7,21.0,10.6,0.0,Ragoli,7051,fr,
11,7,22.0,10.5,0.0,Tuenno,8585,it,
11,7,22.5,10.2,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,7,23.0,10.0,0.0,Trento,5200,en,CENTRO STORICO PIEDICASTELLO
11,7,16.0,14.3,0.0,Isera,2852,it,
11,8,9.0,9.6,0.0,Rovereto,2384,it,
11,8,16.0,11.2,0.0,Tuenno,8585,it,
11,8,16.5,11.1,0.0,Borgo Valsugana,5110,it,
11,8,17.5,10.9,0.0,Bedollo,6382,en,
11,8,18.0,11.1,0.0,Grigno,4655,en,
11,8,20.5,10.6,0.0,Bedollo,6382,it,
11,8,19.5,11.0,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,8,22.0,10.3,0.0,Faedo,6724,it,
11,8,23.0,10.0,0.0,Pergine Valsugana,5092,it,
11,9,11.0,10.0,1.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,9,11.5,10.0,0.4,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,9,12.0,10.1,1.0,Trento,5203,it,POVO
11,9,12.5,10.4,0.0,Tuenno,8585,it,
11,9,12.5,10.4,0.0,Tuenno,8585,it,
11,9,13.5,11.2,0.0,Tuenno,8585,it,
11,9,14.0,11.2,0.0,Trento,5200,es,CENTRO STORICO PIEDICASTELLO
11,9,16.5,10.0,0.0,Canazei,10748,pt,
11,9,18.0,9.5,0.2,Trento,5200,und,CENTRO STORICO PIEDICASTELLO
11,9,18.5,9.4,0.0,Tuenno,8585,it,
11,9,18.5,9.4,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,9,18.5,9.4,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,9,23.0,7.5,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,9,22.5,7.6,0.2,Borgo Valsugana,5110,it,
11,9,23.0,7.5,0.0,Bedollo,6382,it,
11,9,23.0,7.5,0.0,Bedollo,6382,it,
11,9,23.5,7.1,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,9,23.5,7.1,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,9,23.5,7.1,0.0,Rovereto,2972,it,
11,10,6.5,5.1,0.0,Fondo,9998,it,
11,10,17.0,8.1,0.0,Fondo,9998,it,
11,10,21.0,8.0,0.0,Bedollo,6382,en,
11,10,21.0,8.0,0.0,Pergine Valsugana,5092,it,
11,10,21.0,8.0,0.0,Trento,5084,it,OLTREFERSINA
11,10,21.5,9.6,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,10,22.0,10.9,0.0,Fondo,9998,it,
11,10,21.5,9.6,0.0,Levico Terme,4512,und,
11,10,21.5,9.6,0.0,Bedollo,6382,it,
11,10,21.5,9.6,0.0,Fondo,9998,it,
11,10,21.5,9.6,0.0,Pergine Valsugana,5092,it,
11,10,21.5,9.6,0.0,Bedollo,6382,it,
11,10,23.0,11.3,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,10,23.0,11.3,0.0,Fondo,9998,it,
11,10,23.0,11.3,0.0,Fondo,9998,it,
11,11,1.0,11.3,0.0,Fondo,9998,it,
11,11,13.5,13.0,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,11,14.0,13.1,0.0,Bedollo,6382,it,
11,11,19.5,12.8,0.0,Bedollo,6382,en,
11,11,20.0,12.6,0.0,Rovereto,2972,it,
11,11,21.0,12.3,0.0,Fondo,9998,it,
11,11,20.5,12.4,0.0,Fondo,9998,it,
11,11,20.0,12.6,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,11,22.0,12.1,0.0,Rovereto,2972,it,
11,11,23.0,10.3,0.0,Fondo,9998,it,
11,12,9.0,7.1,0.0,Spera,5348,it,
11,12,20.0,8.7,0.0,Fondo,9998,pt,
11,12,22.5,8.4,0.0,Fondo,9998,it,
11,12,22.5,8.4,0.0,Fondo,9998,it,
11,12,23.0,7.7,0.0,Fondo,9998,es,
11,12,23.5,7.6,0.0,Spera,5348,it,
11,12,23.0,7.7,0.0,Bedollo,6382,en,
11,13,3.5,7.3,0.0,Tuenno,8585,it,
11,13,3.0,6.6,0.0,Bedollo,6382,it,
11,13,9.5,9.0,0.0,Fondo,9998,it,
11,13,14.0,13.2,0.0,Trento,5084,it,OLTREFERSINA
11,13,14.0,13.2,0.0,Trento,5201,it,S.GIUSEPPE-S.CHIARA
11,13,15.0,12.8,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,13,15.0,12.8,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,13,15.5,12.5,0.0,Pergine Valsugana,5092,it,
11,13,17.0,12.2,0.0,Spera,5348,it,
11,13,18.5,11.9,0.0,Fondo,9998,it,
11,13,19.5,11.6,0.0,Fondo,9998,it,
11,13,19.5,11.6,0.0,Trento,5084,it,OLTREFERSINA
11,13,21.5,11.8,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,14,0.0,10.2,0.0,Grigno,4655,fr,
11,14,9.0,7.7,0.0,Villa Lagarina,3206,it,
11,14,13.0,9.2,0.0,Trento,5084,it,OLTREFERSINA
11,14,13.0,9.2,0.0,Rovereto,2972,it,
11,14,13.0,9.2,0.0,Trento,5084,it,OLTREFERSINA
11,14,15.5,9.5,0.0,Trento,5203,it,POVO
11,14,16.0,9.2,0.0,Pergine Valsugana,5092,it,
11,14,16.0,9.2,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,14,16.5,8.7,0.2,Trento,5200,sl,CENTRO STORICO PIEDICASTELLO
11,14,16.5,8.7,0.2,Rovereto,3089,und,
11,14,16.5,8.7,0.2,Rovereto,3089,und,
11,14,17.0,8.4,0.2,Rovereto,3089,und,
11,14,18.0,8.2,0.4,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,14,17.5,8.4,0.4,Rovereto,2972,en,
11,14,17.5,8.4,0.4,Rovereto,2972,it,
11,14,19.5,7.9,0.2,Trento,5203,it,POVO
11,14,19.5,7.9,0.2,Trento,4967,it,OLTREFERSINA
11,14,19.5,7.9,0.2,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,14,20.0,7.8,0.6,Sant'Orsola Terme,5799,tl,
11,14,19.5,7.9,0.2,Trento,5203,it,POVO
11,14,21.5,7.2,0.6,Comano Terme,4950,it,
11,14,21.5,7.2,0.6,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,14,22.0,7.0,1.4,Trento,5203,in,POVO
11,14,22.0,7.0,1.4,Folgaria,3216,it,
11,14,22.5,7.2,0.8,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,14,22.0,7.0,1.4,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,14,22.0,7.0,1.4,Sant'Orsola Terme,5799,it,
11,14,22.5,7.2,0.8,Sant'Orsola Terme,5799,it,
11,15,0.0,6.6,0.0,Sant'Orsola Terme,5799,fr,
11,15,1.0,6.6,0.0,Sant'Orsola Terme,5799,it,
11,15,2.0,6.3,0.2,Trento,5203,it,POVO
11,15,3.0,6.2,0.2,Sant'Orsola Terme,5799,it,
11,15,3.5,6.1,0.0,Trento,5434,it,CENTRO STORICO PIEDICASTELLO
11,15,5.0,6.0,0.0,Sant'Orsola Terme,5799,es,
11,15,5.0,6.0,0.0,Sant'Orsola Terme,5799,it,
11,15,8.5,6.4,0.0,Sant'Orsola Terme,5799,sl,
11,15,11.0,6.3,0.2,Sant'Orsola Terme,5799,it,
11,15,12.0,6.4,0.4,Siror,7943,es,
11,15,14.5,6.8,0.0,Sant'Orsola Terme,5799,it,
11,15,16.0,6.8,0.0,Sant'Orsola Terme,5799,it,
11,15,18.0,7.1,0.0,Sant'Orsola Terme,5799,tl,
11,15,21.0,6.2,0.0,Sant'Orsola Terme,5799,it,
11,15,21.0,6.2,0.0,Sant'Orsola Terme,5800,it,
11,15,21.5,6.4,0.0,Sant'Orsola Terme,5799,it,
11,16,2.5,6.7,0.0,Sarnonico,9764,en,
11,16,6.5,5.2,0.0,Lavis,6135,it,
11,15,19.5,6.4,0.0,Lavis,6135,it,
11,16,11.5,8.8,0.0,Trento,4967,en,OLTREFERSINA
11,16,12.0,9.6,0.0,Lavis,6135,it,
11,16,12.0,9.6,0.0,Trento,5201,es,S.GIUSEPPE-S.CHIARA
11,16,12.0,9.6,0.0,Stenico,6231,de,
11,16,12.0,9.6,0.0,Trento,5083,pt,S.GIUSEPPE-S.CHIARA
11,16,12.0,9.6,0.0,Trento,5083,pt,S.GIUSEPPE-S.CHIARA
11,16,12.0,9.6,0.0,Bedollo,6382,nl,
11,16,12.5,10.2,0.0,Bedollo,6382,und,
11,16,5.5,5.0,0.0,Bedollo,6382,en,
11,15,20.0,6.4,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,16,15.0,11.6,0.0,Villa Agnedo,4999,en,
11,16,14.5,11.7,0.0,Tuenno,8585,it,
11,16,17.5,9.3,0.0,Tuenno,8585,it,
11,16,19.0,8.5,0.0,Fondo,9998,it,
11,16,19.0,8.5,0.0,Fondo,9998,it,
11,16,18.5,8.7,0.0,Rovereto,2971,it,
11,16,19.5,8.1,0.0,Rovereto,2971,it,
11,17,0.5,7.9,0.0,Rovereto,2971,it,
11,17,0.0,7.7,0.0,Rovereto,2971,it,
11,17,0.0,7.7,0.0,Rovereto,2971,it,
11,17,0.5,7.9,0.0,Grigno,4655,en,
11,17,2.0,7.8,0.0,Rovereto,2971,it,
11,16,23.5,7.8,0.0,Rovereto,2971,it,
11,17,11.5,9.2,0.0,Rovereto,2971,it,
11,17,12.0,9.4,0.0,Fondo,9998,it,
11,17,12.5,9.4,0.0,Fondo,9998,it,
11,17,12.0,9.4,0.0,Grigno,4655,und,
11,17,12.5,9.4,0.0,Tassullo,8821,it,
11,17,14.5,9.7,0.0,Tassullo,8821,it,
11,17,14.0,9.7,0.0,Trento,5084,it,OLTREFERSINA
11,17,18.5,8.6,0.0,Rovereto,2972,it,
11,17,18.5,8.6,0.0,Sant'Orsola Terme,5799,it,
11,17,20.0,8.3,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,17,19.5,8.5,0.0,Sant'Orsola Terme,5799,et,
11,17,20.5,8.2,0.0,Sant'Orsola Terme,5799,en,
11,17,21.0,8.2,0.0,Pozza di Fassa,10040,en,
11,17,21.0,8.2,0.0,Sarnonico,9764,it,
11,17,21.5,8.2,0.0,Trento,5203,it,POVO
11,17,21.5,8.2,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,18,0.0,7.5,0.0,Cles,9054,it,
11,18,4.0,7.5,0.0,Rovereto,2972,it,
11,18,4.5,7.4,0.0,Roncegno Terme,4753,it,
11,18,4.0,7.5,0.0,Dorsino,5183,it,
11,18,7.0,7.1,0.0,Trento,4967,tr,OLTREFERSINA
11,18,6.5,7.0,0.0,Moena,9454,it,
11,18,6.5,7.0,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,18,8.5,7.6,0.0,Sant'Orsola Terme,5799,it,
11,18,11.5,8.4,0.0,Sant'Orsola Terme,5799,und,
11,18,12.0,8.5,0.0,Sant'Orsola Terme,5799,it,
11,18,14.5,8.9,0.0,Sant'Orsola Terme,5799,en,
11,18,15.0,8.9,0.0,Sant'Orsola Terme,5799,it,
11,18,15.5,8.6,0.0,Sant'Orsola Terme,5799,it,
11,18,18.5,8.0,0.0,Sant'Orsola Terme,5799,it,
11,18,20.0,8.0,0.0,Carzano,5346,it,
11,18,21.0,7.9,0.0,Rovereto,2971,it,
11,18,21.0,7.9,0.0,Fierozzo,5801,it,
11,18,22.0,8.0,0.0,Fierozzo,5801,it,
11,18,23.0,7.9,0.0,Fierozzo,5918,it,
11,18,23.0,7.9,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,18,23.0,7.9,0.0,Fierozzo,5918,it,
11,18,23.0,7.9,0.0,Fierozzo,5918,tl,
11,18,23.5,7.9,0.0,Fierozzo,5919,it,
11,18,23.5,7.9,0.0,Fierozzo,5919,it,
11,18,23.5,7.9,0.0,Trento,5433,de,CENTRO STORICO PIEDICASTELLO
11,18,23.5,7.9,0.0,Pergine Valsugana,5675,it,
11,18,23.5,7.9,0.0,Massimeno,6101,en,
11,18,23.5,7.9,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,18,23.5,7.9,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,18,23.5,7.9,0.0,Sant'Orsola Terme,5800,it,
11,19,10.0,7.4,0.0,Monclassico,8692,it,
11,19,12.0,7.5,0.0,Fierozzo,5801,it,
11,19,13.5,7.6,0.8,Fierozzo,5801,nl,
11,19,17.0,7.5,0.2,Trento,5083,und,S.GIUSEPPE-S.CHIARA
11,19,20.5,7.7,0.0,Ragoli,7171,es,
11,19,23.0,7.1,0.0,Rovereto,2971,it,
11,20,7.5,7.0,0.0,Rovereto,2971,it,
11,20,8.5,7.1,0.0,Rovereto,2971,it,
11,20,17.0,9.6,0.0,Rovereto,2971,it,
11,20,15.5,10.0,0.0,Rovereto,2971,it,
11,20,18.0,9.0,0.4,Fierozzo,5801,it,
11,20,18.0,9.0,0.4,Rovereto,2971,it,
11,20,18.5,8.7,0.6,Rovereto,2971,und,
11,20,20.5,8.4,0.0,Romeno,9411,it,
11,20,20.5,8.4,0.0,Rovereto,2971,it,
11,20,21.5,8.4,0.0,Rovereto,2971,it,
11,20,22.0,8.3,0.0,Rovereto,2971,it,
11,20,22.0,8.3,0.0,Rovereto,2971,it,
11,20,23.0,8.1,0.0,Rovereto,2971,it,
11,20,23.0,8.1,0.0,Lavis,6135,it,
11,21,16.5,5.4,0.0,Rovereto,2854,it,
11,21,16.5,5.4,0.0,Rovereto,2854,it,
11,21,19.0,5.0,0.0,Rovereto,2854,it,
11,21,21.0,4.5,0.6,Rovereto,2854,it,
11,21,21.0,4.5,0.6,Lavis,6135,it,
11,21,23.0,1.6,1.2,Trento,5201,it,S.GIUSEPPE-S.CHIARA
11,21,23.0,1.6,1.2,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,21,23.0,1.6,1.2,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,21,23.0,1.6,1.2,Lavis,6135,it,
11,21,23.0,1.6,1.2,Rovereto,2972,it,
11,22,7.5,2.3,0.0,Romeno,9411,it,
11,22,10.0,2.8,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,22,12.5,4.9,0.0,Trento,5201,it,S.GIUSEPPE-S.CHIARA
11,22,17.5,4.8,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
11,22,17.5,4.8,0.0,Trento,5203,it,POVO
11,22,17.5,4.8,0.0,Trento,5200,und,CENTRO STORICO PIEDICASTELLO
11,22,17.5,4.8,0.0,Trento,5201,it,S.GIUSEPPE-S.CHIARA
11,22,17.5,4.8,0.0,Trento,5203,it,POVO
11,22,13.0,5.7,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,22,18.5,4.8,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,22,19.0,4.4,0.0,Trento,4148,it,MATTARELLO
11,22,19.5,4.0,0.0,Lavis,6135,it,
11,22,20.0,4.1,0.0,Cles,9054,it,
11,22,20.0,4.1,0.0,Calceranica al Lago,4392,in,
11,22,20.5,3.8,0.0,Trento,5434,de,CENTRO STORICO PIEDICASTELLO
11,22,20.5,3.8,0.0,Besenello,3678,it,
11,22,22.5,4.0,0.0,Nomi,3326,it,
11,22,23.0,4.1,0.0,Borgo Valsugana,5110,it,
11,22,22.5,4.0,0.0,Besenello,4030,it,
11,23,13.0,6.2,0.0,Pergine Valsugana,5093,lt,
11,23,13.5,6.2,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,23,14.5,6.3,0.0,Borgo Valsugana,5110,it,
11,23,14.5,6.3,0.0,Tuenno,8585,it,
11,23,19.5,6.6,0.0,Rovereto,2855,und,
11,23,20.5,6.7,0.0,Sant'Orsola Terme,5799,pt,
11,23,21.5,6.9,0.0,Pergine Valsugana,5675,es,
11,23,21.5,6.9,0.0,Rovereto,2619,it,
11,24,0.5,6.9,0.0,Trento,5200,ru,CENTRO STORICO PIEDICASTELLO
11,24,17.5,11.0,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
11,24,18.5,11.1,0.0,Pergine Valsugana,5210,it,
11,24,19.5,11.2,0.0,Romeno,9411,it,
11,24,19.0,11.6,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,24,20.0,11.0,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,24,20.0,11.0,0.0,Trento,5083,es,S.GIUSEPPE-S.CHIARA
11,24,19.5,11.2,0.0,Pergine Valsugana,5675,it,
11,25,9.0,7.0,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,25,10.0,8.5,0.0,Trento,4148,it,MATTARELLO
11,25,11.5,8.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,25,12.5,8.2,0.0,Trento,4382,tr,MATTARELLO
11,25,12.5,8.2,0.0,Trento,5200,en,CENTRO STORICO PIEDICASTELLO
11,25,11.5,8.3,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
11,25,14.0,7.7,0.0,Tuenno,8585,it,
11,25,13.5,8.0,0.0,Tuenno,8585,it,
11,25,14.5,7.5,0.0,Tuenno,8585,it,
11,25,15.0,7.2,0.0,Vezzano,5542,in,
11,25,15.5,6.7,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,25,15.5,6.7,0.0,Trento,5201,it,S.GIUSEPPE-S.CHIARA
11,25,16.0,6.0,0.0,Pergine Valsugana,5093,it,
11,25,16.5,5.6,0.0,Pergine Valsugana,5093,it,
11,25,18.5,4.1,0.0,Fondo,9998,it,
11,25,19.5,3.1,0.0,Trento,5203,es,POVO
11,25,22.5,2.4,0.0,Tuenno,8585,it,
11,26,0.0,2.6,0.0,Folgaria,2866,it,
11,25,23.5,2.8,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,26,9.5,3.9,0.0,Trento,5083,pt,S.GIUSEPPE-S.CHIARA
11,26,9.5,3.9,0.0,Tuenno,8585,und,
11,26,9.5,3.9,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,26,9.0,3.3,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
11,26,14.0,6.5,0.0,Tuenno,8585,und,
11,26,17.5,4.4,0.0,Trento,6018,it,GARDOLO
11,26,18.5,4.0,0.0,Tuenno,8585,it,
11,26,20.5,3.5,0.0,Folgaria,3099,it,
11,26,20.5,3.5,0.0,Trento,6018,it,GARDOLO
11,26,21.0,3.3,0.0,Tuenno,8585,it,
11,27,9.0,-0.1,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
11,27,10.5,1.8,0.0,Tuenno,8585,it,
11,27,11.0,1.9,0.0,Trento,5549,it,CENTRO STORICO PIEDICASTELLO
11,27,11.0,1.9,0.0,Sarnonico,9764,en,
11,27,10.5,1.8,0.0,Trento,5200,es,CENTRO STORICO PIEDICASTELLO
11,27,17.5,3.5,0.0,Rovereto,2971,it,
11,27,17.5,3.5,0.0,Rovereto,2621,en,
11,27,17.5,3.5,0.0,Pergine Valsugana,5675,it,
11,27,19.5,2.3,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
11,27,19.0,2.8,0.0,Tuenno,8585,it,
11,27,20.5,1.9,0.0,Tuenno,8585,it,
11,27,20.5,1.9,0.0,Pergine Valsugana,5675,it,
11,27,20.5,1.9,0.0,Fondo,9997,it,
11,27,20.5,1.9,0.0,Trento,5203,it,POVO
11,27,21.0,1.5,0.0,Fondo,9997,it,
11,27,21.5,1.6,0.0,Fondo,9997,it,
11,28,2.0,-0.7,0.0,Trento,5200,en,CENTRO STORICO PIEDICASTELLO
11,28,6.5,-2.3,0.0,Pergine Valsugana,5675,it,
11,28,10.5,0.9,0.0,Trento,5084,en,OLTREFERSINA
11,28,10.0,0.7,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,28,10.5,0.9,0.0,Baselga di Pinè,6029,it,
11,28,11.0,1.3,0.0,Tuenno,8585,und,
11,28,12.0,2.5,0.0,Predazzo,8395,it,
11,28,11.5,2.1,0.0,Sant'Orsola Terme,5799,sk,
11,28,12.5,3.1,0.0,Trento,5203,it,POVO
11,28,13.0,4.2,0.0,Trento,5203,und,POVO
11,28,13.0,4.2,0.0,Trento,5083,it,S.GIUSEPPE-S.CHIARA
11,28,13.0,4.2,0.0,Fierozzo,5918,it,
11,28,13.5,4.1,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
11,28,14.5,4.8,0.0,Trento,5083,und,CENTRO STORICO PIEDICASTELLO
11,28,15.5,3.7,0.0,Trento,5203,pt,POVO
11,28,16.5,3.3,0.0,Trento,5203,it,POVO
11,28,17.0,3.0,0.0,Trento,5203,it,POVO
11,28,18.0,2.5,0.0,Trento,5200,tl,CENTRO STORICO PIEDICASTELLO
11,29,0.5,0.5,0.0,Baselga di Pinè,6146,in,
11,28,15.5,3.7,0.0,Mezzocorona,7303,en,
11,29,9.5,-0.9,0.0,Levico Terme,4512,es,
11,29,11.0,2.1,0.0,Tuenno,8585,und,
11,29,11.0,2.1,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
11,29,11.0,2.1,0.0,Trento,4382,tr,MATTARELLO
11,29,11.5,2.8,0.0,Trento,4850,it,OLTREFERSINA
11,29,12.5,4.0,0.0,Rovereto,2855,en,
11,29,16.0,4.9,0.0,Trento,5203,it,POVO
11,29,16.0,4.9,0.0,Calliano,3326,en,
11,29,16.0,4.9,0.0,Calliano,3326,en,
11,29,16.0,4.9,0.0,Calliano,3326,en,
11,29,17.5,3.3,0.0,Calliano,3326,en,
11,29,18.0,3.2,0.0,Trento,5317,lt,CENTRO STORICO PIEDICASTELLO
11,30,0.0,1.7,0.0,Tuenno,8585,it,
11,30,9.5,1.2,0.0,Tuenno,8585,it,
11,30,11.0,2.1,0.0,Tuenno,8585,ht,
11,30,11.0,2.1,0.0,Tuenno,8585,it,
11,30,11.0,2.1,0.0,Levico Terme,4396,it,
11,30,11.0,2.1,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
11,30,12.5,3.3,0.0,Trento,5084,it,OLTREFERSINA
11,30,13.0,3.7,0.0,Rovereto,2855,en,
11,30,15.5,4.6,0.0,Pergine Valsugana,5675,pt,
11,30,17.0,3.7,0.0,Pergine Valsugana,5675,it,
11,30,19.5,3.0,0.0,Rovereto,2736,it,
11,30,19.5,3.0,0.0,Rovereto,2736,it,
12,1,9.5,1.5,0.0,Grigno,4770,en,
12,1,10.5,4.0,0.0,Grigno,4655,it,
12,1,10.0,3.3,0.0,Grigno,4655,en,
12,1,10.0,3.3,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,1,10.5,4.0,0.0,Rovereto,2854,it,
12,1,11.5,5.3,0.0,Tuenno,8585,it,
12,1,11.0,4.9,0.0,Fondo,9998,es,
12,1,11.0,4.9,0.0,Tuenno,8585,it,
12,1,11.0,4.9,0.0,Cavalese,8152,it,
12,1,11.0,4.9,0.0,Sant'Orsola Terme,5799,it,
12,1,11.0,4.9,0.0,Sant'Orsola Terme,5799,it,
12,1,12.5,6.4,0.0,Trento,5083,en,S.GIUSEPPE-S.CHIARA
12,1,12.5,6.4,0.0,Tuenno,8585,pt,
12,1,13.0,7.0,0.0,Trento,6018,it,GARDOLO
12,1,14.5,7.8,0.0,Tuenno,8585,it,
12,1,15.0,8.0,0.0,Tuenno,8585,it,
12,1,15.5,6.8,0.0,Tuenno,8585,it,
12,1,16.5,5.1,0.0,Trento,5083,in,S.GIUSEPPE-S.CHIARA
12,1,16.0,6.2,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,1,17.0,4.5,0.0,Pergine Valsugana,5675,it,
12,1,20.0,3.0,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
12,1,17.0,4.5,0.0,Pergine Valsugana,5093,it,
12,1,23.0,2.0,0.0,Trento,5084,it,OLTREFERSINA
12,1,23.5,2.3,0.0,Pergine Valsugana,5093,it,
12,2,9.5,1.7,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,2,9.5,1.7,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
12,2,10.5,4.5,0.0,Tuenno,8585,it,
12,2,10.0,3.6,0.0,Sant'Orsola Terme,5799,it,
12,2,10.0,3.6,0.0,Ragoli,7050,it,
12,2,10.0,3.6,0.0,Pergine Valsugana,5675,it,
12,2,11.5,5.7,0.0,Rovereto,2854,en,
12,2,11.5,5.7,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
12,2,11.5,5.7,0.0,Trento,4849,it,RAVINA-ROMAGNANO
12,2,11.5,5.7,0.0,Rovereto,3089,es,
12,2,11.5,5.7,0.0,Tuenno,8585,it,
12,2,11.5,5.7,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,2,11.5,5.7,0.0,Trento,4849,vi,RAVINA-ROMAGNANO
12,2,11.5,5.7,0.0,Pergine Valsugana,5093,it,
12,2,11.5,5.7,0.0,Pergine Valsugana,5675,it,
12,2,11.5,5.7,0.0,Trento,4849,it,RAVINA-ROMAGNANO
12,2,11.5,5.7,0.0,Pergine Valsugana,5675,it,
12,2,12.0,6.6,0.0,Tuenno,8585,it,
12,2,11.5,5.7,0.0,Trento,4967,tr,OLTREFERSINA
12,2,12.0,6.6,0.0,Sant'Orsola Terme,5799,it,
12,2,12.0,6.6,0.0,Trento,5203,pt,POVO
12,2,12.0,6.6,0.0,Trento,5203,it,POVO
12,2,12.5,7.4,0.0,Trento,4967,tr,OLTREFERSINA
12,2,13.0,8.1,0.0,Trento,6018,it,GARDOLO
12,2,13.0,8.1,0.0,Trento,5203,it,POVO
12,2,13.0,8.1,0.0,Pergine Valsugana,5675,it,
12,2,13.0,8.1,0.0,Trento,4849,it,RAVINA-ROMAGNANO
12,2,11.5,5.7,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,2,11.0,5.3,0.0,Trento,5083,en,CENTRO STORICO PIEDICASTELLO
12,2,11.5,5.7,0.0,Rovereto,2854,it,
12,2,13.5,8.9,0.0,Trento,5203,it,POVO
12,2,14.0,9.0,0.0,Trento,5083,it,CENTRO STORICO PIEDICASTELLO
12,2,14.0,9.0,0.0,Mezzolombardo,7070,en,
12,2,14.0,9.0,0.0,Tuenno,8585,ht,
12,2,14.0,9.0,0.0,Tuenno,8585,it,
12,2,14.0,9.0,0.0,Trento,5902,es,MEANO
12,2,14.0,9.0,0.0,Trento,5200,it,CENTRO STORICO PIEDICASTELLO
