,month,day,hours,temperature,rain
11770,12,5,14.5,10.7,0.0
11771,12,5,14.5,3.6,0.0
11772,12,5,14.5,3.6,0.0
11773,12,5,14.0,4.9,0.0
11774,12,5,14.0,10.2,0.0
11775,12,5,14.0,10.2,0.0
11776,12,5,14.0,10.2,0.0
11777,12,5,14.0,4.9,0.0
11778,12,5,15.0,10.7,0.0
11779,12,5,15.5,0.1,0.0
11780,12,5,14.5,10.5,0.0
11781,12,5,15.0,10.7,0.0
11782,12,5,15.0,6.8,0.0
11783,12,5,15.0,6.8,0.0
11784,12,5,15.0,10.7,0.0
11785,12,5,15.0,6.8,0.0
11786,12,5,15.0,10.5,0.0
11787,12,5,15.5,9.1,0.0
11788,12,5,15.5,9.1,0.0
11789,12,5,15.0,6.8,0.0
11790,12,5,16.5,7.3,0.0
11791,12,5,15.0,6.8,0.0
11792,12,5,16.5,2.6,0.0
11793,12,5,16.5,5.6,0.0
11794,12,5,16.5,3.2,0.0
11795,12,5,16.5,5.6,0.0
11796,12,5,16.5,3.2,0.0
11797,12,5,16.5,7.3,0.0
11798,12,5,16.5,3.9,0.0
11799,12,5,16.0,5.9,0.0
11800,12,5,16.0,5.9,0.0
11801,12,5,16.0,5.9,0.0
11802,12,5,16.0,5.9,0.0
11803,12,5,16.0,7.8,0.0
11804,12,5,16.0,5.9,0.0
11805,12,5,16.0,5.9,0.0
11806,12,5,16.0,5.9,0.0
11807,12,5,16.0,9.0,0.0
11808,12,5,16.0,7.8,0.0
11809,12,5,16.0,5.9,0.0
11810,12,5,16.0,9.0,0.0
11811,12,5,16.0,5.9,0.0
11812,12,5,16.0,5.9,0.0
11813,12,5,16.0,1.7,0.0
11814,12,5,16.0,7.8,0.0
11815,12,5,16.0,5.9,0.0
11816,12,5,16.0,7.8,0.0
11817,12,5,16.0,7.8,0.0
11818,12,5,15.5,9.1,0.0
11819,12,5,15.5,9.1,0.0
11820,12,5,15.5,9.1,0.0
11821,12,5,15.5,9.4,0.0
11822,12,5,15.5,9.1,0.0
11823,12,5,15.5,7.9,0.0
11824,12,5,15.5,9.1,0.0
11825,12,5,15.5,9.1,0.0
11826,12,5,15.5,6.0,0.0
11827,12,5,15.5,4.8,0.0
11828,12,5,15.5,3.6,0.0
11829,12,5,16.5,5.6,0.0
11830,12,5,17.0,6.7,0.0
11831,12,5,17.0,3.3,0.0
11832,12,5,17.0,6.7,0.0
11833,12,5,17.0,3.3,0.0
11834,12,5,17.0,6.0,0.0
11835,12,5,17.0,6.0,0.0
11836,12,5,17.0,3.3,0.0
11837,12,5,16.5,5.6,0.0
11838,12,5,16.5,7.3,0.0
11839,12,5,16.5,3.9,0.0
11840,12,5,17.0,7.4,0.0
11841,12,5,16.5,3.2,0.0
11842,12,3,14.5,7.9,0.0
11843,12,5,17.0,3.3,0.0
11844,12,5,17.5,6.8,0.0
11845,12,5,17.0,6.7,0.0
11846,12,5,17.0,6.7,0.0
11847,12,5,17.0,6.7,0.0
11848,12,5,17.0,6.7,0.0
11849,12,5,17.5,6.8,0.0
11850,12,5,17.5,6.8,0.0
11851,12,5,17.0,6.7,0.0
11852,12,5,18.0,6.6,0.0
11853,12,5,18.0,1.5,0.0
11854,12,5,18.0,1.5,0.0
11855,12,5,17.5,2.7,0.0
11856,12,5,17.5,6.8,0.0
11857,12,5,17.5,2.7,0.0
11858,12,5,17.5,2.7,0.0
11859,12,5,17.5,6.8,0.0
11860,12,5,17.5,2.7,0.0
11861,12,4,17.0,6.0,0.0
11862,12,5,18.0,2.1,0.0
11863,12,5,18.0,6.6,0.0
11864,12,5,18.0,1.5,0.0
11865,12,5,18.0,6.6,0.0
11866,12,5,18.0,5.2,0.0
11867,12,5,18.0,6.6,0.0
11868,12,5,18.0,5.2,0.0
11869,12,5,19.0,1.1,0.0
11870,12,5,18.0,6.6,0.0
11871,12,5,18.0,6.6,0.0
11872,12,5,18.0,6.6,0.0
11873,12,5,18.0,6.6,0.0
11874,12,5,18.0,2.1,0.0
11875,12,5,17.0,6.7,0.0
11876,12,5,17.5,6.8,0.0
11877,12,5,17.5,6.8,0.0
11878,12,5,17.5,6.8,0.0
11879,12,5,18.0,6.6,0.0
11880,12,5,18.0,5.2,0.0
11881,12,5,18.0,2.1,0.0
11882,12,5,18.0,5.2,0.0
11883,12,5,18.0,3.2,0.0
11884,12,5,18.0,2.1,0.0
11885,12,5,18.0,6.6,0.0
11886,12,5,18.0,6.6,0.0
11887,12,5,18.0,6.6,0.0
11888,12,5,18.0,2.1,0.0
11889,12,5,18.5,2.1,0.0
11890,12,5,18.5,1.5,0.0
11891,12,5,18.5,1.5,0.0
11892,12,5,18.5,1.0,0.0
11893,12,5,18.5,5.6,0.0
11894,12,5,18.5,5.6,0.0
11895,12,5,18.5,1.5,0.0
11896,12,5,18.5,5.6,0.0
11897,12,5,18.5,1.5,0.0
11898,12,5,19.0,-2.6,0.0
11899,12,5,19.0,-2.6,0.0
11900,12,5,19.5,3.0,0.0
11901,12,5,19.5,3.0,0.0
11902,12,5,19.0,1.3,0.0
11903,12,5,19.0,3.7,0.0
11904,12,5,19.0,-2.3,0.0
11905,12,5,19.0,-2.3,0.0
11906,12,5,19.0,5.4,0.0
11907,12,5,19.0,1.1,0.0
11908,12,5,19.0,-0.9,0.0
11909,12,5,19.5,5.0,0.0
11910,12,5,19.5,5.0,0.0
11911,12,5,19.5,5.0,0.0
11912,12,5,19.5,1.0,0.0
11913,12,5,19.5,5.0,0.0
11914,12,5,19.5,1.0,0.0
11915,12,5,19.5,5.0,0.0
11916,12,5,20.5,4.1,0.0
11917,12,5,14.0,11.9,0.0
11918,12,5,20.0,4.5,0.0
11919,12,5,20.0,3.1,0.0
11920,12,5,20.0,-0.7,0.0
11921,12,5,20.0,4.5,0.0
11922,12,5,20.0,-0.8,0.0
11923,12,5,20.0,0.4,0.0
11924,12,5,20.0,0.4,0.0
11925,12,5,20.0,4.5,0.0
11926,12,5,20.0,4.5,0.0
11927,12,5,20.0,0.4,0.0
11928,12,5,20.0,4.5,0.0
11929,12,5,20.0,0.4,0.0
11930,12,5,20.0,0.4,0.0
11931,12,5,20.0,4.5,0.0
11932,12,5,20.0,0.4,0.0
11933,12,5,20.0,0.4,0.0
11934,12,5,20.0,4.5,0.0
11935,12,5,20.0,0.4,0.0
11936,12,5,20.0,0.4,0.0
11937,12,5,20.0,-0.7,0.0
11938,12,5,20.0,0.4,0.0
11939,12,5,19.5,-0.7,0.0
11940,12,5,19.5,1.0,0.0
11941,12,5,19.5,5.0,0.0
11942,12,5,19.5,-0.5,0.0
11943,12,5,19.5,5.0,0.0
11944,12,5,19.5,0.8,0.0
11945,12,5,20.5,4.1,0.0
11946,12,5,20.5,4.1,0.0
11947,12,5,20.5,4.1,0.0
11948,12,5,20.5,2.2,0.0
11949,12,5,20.5,4.1,0.0
11950,12,5,20.5,-0.8,0.0
11951,12,5,20.5,0.9,0.0
11952,12,5,20.5,4.1,0.0
11953,12,5,20.5,4.1,0.0
11954,12,5,20.5,4.1,0.0
11955,12,5,21.0,-0.3,0.0
11956,12,5,21.0,-1.9,0.0
11957,12,5,21.0,0.0,0.0
11958,12,5,21.0,2.0,0.0
11959,12,5,21.0,0.4,0.0
11960,12,5,21.0,3.4,0.0
11961,12,5,21.0,0.0,0.0
11962,12,5,21.0,-0.5,0.0
11963,12,5,21.0,2.0,0.0
11964,12,5,21.0,0.4,0.0
11965,12,5,21.0,-0.4,0.0
11966,12,5,21.0,0.4,0.0
11967,12,5,21.0,3.4,0.0
11968,12,5,21.0,0.4,0.0
11969,12,5,21.0,3.4,0.0
11970,12,5,21.0,3.4,0.0
11971,12,5,21.0,3.4,0.0
11972,12,5,21.0,3.4,0.0
11973,12,5,21.0,2.0,0.0
11974,12,5,21.0,0.4,0.0
11975,12,5,21.0,-0.5,0.0
11976,12,5,21.0,1.3,0.0
11977,12,5,21.0,1.3,0.0
11978,12,5,21.0,0.2,0.0
11979,12,5,21.0,-0.5,0.0
11980,12,5,20.5,4.1,0.0
11981,12,5,20.5,-1.2,0.0
11982,12,5,20.5,4.1,0.0
11983,12,5,20.5,4.1,0.0
11984,12,5,20.5,-1.9,0.0
11985,12,5,20.5,-1.2,0.0
11986,12,5,21.0,-0.4,0.0
11987,12,5,21.0,-0.5,0.0
11988,12,5,21.0,-0.4,0.0
11989,12,5,21.0,-0.5,0.0
11990,12,5,21.0,3.4,0.0
11991,12,5,21.0,-0.4,0.0
11992,12,5,21.0,-0.5,0.0
11993,12,5,21.0,-0.5,0.0
11994,12,5,21.0,3.4,0.0
11995,12,5,21.0,3.4,0.0
11996,12,5,21.0,3.4,0.0
11997,12,5,21.0,3.4,0.0
11998,12,5,21.0,3.4,0.0
11999,12,5,21.0,3.4,0.0
12000,12,5,21.0,-0.3,0.0
12001,12,5,21.5,-0.5,0.0
12002,12,5,21.5,2.9,0.0
12003,12,5,21.5,-0.5,0.0
12004,12,5,21.5,-0.5,0.0
12005,12,5,21.5,2.9,0.0
12006,11,23,18.0,3.5,0.0
12007,12,5,21.5,-0.5,0.0
12008,12,5,21.5,-1.2,0.0
12009,12,5,21.5,-2.2,0.0
12010,12,5,21.5,-0.2,0.0
12011,12,5,22.5,1.1,0.0
12012,12,5,21.5,-0.4,0.0
12013,12,5,21.0,-0.5,0.0
12014,12,5,21.0,3.4,0.0
12015,12,5,21.0,-0.4,0.0
12016,12,5,22.0,-0.6,0.0
12017,12,5,22.0,-0.6,0.0
12018,12,5,22.0,-0.6,0.0
12019,12,5,22.0,-1.4,0.0
12020,12,5,22.0,-1.1,0.0
12021,12,5,22.0,-1.1,0.0
12022,12,5,22.0,-0.6,0.0
12023,12,5,22.0,-0.6,0.0
12024,12,5,22.0,-2.6,0.0
12025,12,5,22.0,-0.6,0.0
12026,12,5,22.0,-0.6,0.0
12027,12,5,22.0,-0.6,0.0
12028,12,5,22.0,-0.7,0.0
12029,12,5,22.0,-0.6,0.0
12030,12,5,22.0,-0.6,0.0
12031,12,5,22.0,-0.6,0.0
12032,12,5,22.0,-1.1,0.0
12033,12,5,22.0,-0.6,0.0
12034,12,5,22.0,-0.7,0.0
12035,12,5,22.0,3.1,0.0
12036,12,5,22.0,-0.6,0.0
12037,12,5,22.0,-1.1,0.0
12038,12,5,21.5,-1.6,0.0
12039,12,5,21.5,-2.2,0.0
12040,12,5,21.5,-0.5,0.0
12041,12,5,21.5,-0.2,0.0
12042,12,5,21.5,2.9,0.0
12043,12,5,21.5,-0.4,0.0
12044,12,5,21.5,-0.2,0.0
12045,12,5,21.5,-2.2,0.0
12046,12,5,21.5,0.4,0.0
12047,12,5,21.5,-0.5,0.0
12048,12,5,21.5,-2.2,0.0
12049,12,5,21.5,2.9,0.0
12050,12,5,21.5,2.9,0.0
12051,12,5,21.5,-0.2,0.0
12052,12,5,21.5,1.7,0.0
12053,12,5,15.0,10.7,0.0
12054,12,5,22.5,-0.9,0.0
12055,12,5,22.5,-0.9,0.0
12056,12,5,22.5,-1.0,0.0
12057,12,5,22.0,-0.6,0.0
12058,12,4,15.5,7.5,0.0
12059,12,5,22.0,-1.1,0.0
12060,12,5,22.0,-0.6,0.0
12061,12,5,22.5,-1.0,0.0
12062,12,5,22.5,-2.8,0.0
12063,12,5,22.5,-2.8,0.0
12064,12,5,22.5,-2.8,0.0
12065,12,5,20.0,4.5,0.0
12066,12,5,22.5,3.0,0.0
12067,12,5,22.5,-0.4,0.0
12068,12,5,22.5,1.1,0.0
12069,12,5,22.5,1.1,0.0
12070,12,5,22.5,1.1,0.0
12071,12,5,22.5,3.0,0.0
12072,12,5,22.5,-2.8,0.0
12073,12,5,22.5,3.0,0.0
12074,12,5,20.5,4.1,0.0
12075,12,5,22.5,3.0,0.0
12076,12,5,22.0,3.1,0.0
12077,12,5,23.0,2.5,0.0
12078,12,5,23.0,2.5,0.0
12079,12,5,23.0,1.8,0.0
12080,12,5,23.0,2.5,0.0
12081,12,5,22.5,2.0,0.0
12082,12,5,22.5,2.0,0.0
12083,12,5,22.5,2.0,0.0
12084,12,5,22.5,-3.6,0.0
12085,12,5,22.5,2.1,0.0
12086,12,5,22.5,-2.1,0.0
12087,12,5,23.0,-1.7,0.0
12088,12,5,23.0,-2.3,0.0
12089,12,5,23.5,-1.4,0.0
12090,12,5,23.0,-2.3,0.0
12091,12,5,23.5,-2.1,0.0
12092,12,5,23.0,-2.6,0.0
12093,12,5,23.0,2.5,0.0
12094,12,5,20.5,4.1,0.0
12095,12,5,23.0,-1.7,0.0
12096,12,5,22.5,3.0,0.0
12097,12,5,23.0,2.5,0.0
12098,12,5,23.5,1.1,0.0
12099,12,5,23.5,1.1,0.0
12100,12,5,23.5,-2.1,0.0
12101,12,5,23.5,-1.9,0.0
12102,12,5,19.5,1.0,0.0
12103,12,5,23.5,2.4,0.0
12104,12,5,23.5,2.4,0.0
12105,12,5,22.5,2.0,0.0
12106,12,5,23.5,2.4,0.0
12107,12,5,17.5,4.0,0.0
12108,12,5,23.5,0.6,0.0
12109,12,5,23.5,-1.4,0.0
12110,12,5,23.5,2.4,0.0
12111,12,5,23.5,0.6,0.0
12112,12,5,23.5,-3.6,0.0
12113,12,6,0.0,2.1,0.0
12114,12,6,0.0,2.1,0.0
12115,12,6,0.0,2.1,0.0
12116,12,5,23.5,1.9,0.0
12117,12,5,23.5,0.6,0.0
12118,12,5,23.5,0.6,0.0
12119,12,5,23.5,0.6,0.0
12120,12,5,23.5,0.6,0.0
12121,12,5,23.5,1.9,0.0
12122,12,5,23.5,-1.9,0.0
12123,12,6,0.0,1.9,0.0
12124,12,6,0.0,2.1,0.0
12125,12,6,0.0,-3.7,0.0
12126,12,6,0.0,2.1,0.0
12127,12,6,0.0,-3.7,0.0
12128,12,6,0.0,1.9,0.0
12129,12,5,23.5,2.4,0.0
12130,12,6,0.0,-1.5,0.0
12131,12,6,0.0,1.9,0.0
12132,12,5,23.0,-2.3,0.0
12133,12,6,0.0,-1.6,0.0
12134,12,6,0.0,2.1,0.0
12135,12,6,0.5,1.4,0.0
12136,12,6,0.5,1.4,0.0
12137,12,6,0.5,1.4,0.0
12138,12,6,0.5,1.4,0.0
12139,12,6,0.5,-2.0,0.0
12140,12,6,1.0,1.8,0.0
12141,12,6,1.0,1.8,0.0
12142,12,6,1.0,1.6,0.0
12143,12,6,1.0,1.6,0.0
12144,12,6,1.5,1.4,0.0
12145,12,6,3.5,1.8,0.0
12146,12,6,5.5,-0.2,0.0
12147,12,6,6.0,2.1,0.0
12148,12,6,6.0,2.1,0.0
12149,12,6,6.0,-2.0,0.0
12150,12,6,6.5,-1.9,0.0
12151,12,6,6.5,-2.4,0.0
12152,12,6,6.5,-2.4,0.0
12153,12,6,6.5,3.3,0.0
12154,12,6,6.5,-2.4,0.0
12155,12,6,6.5,-2.4,0.0
12156,12,6,6.5,-0.1,0.0
12157,12,6,6.5,-0.1,0.0
12158,12,6,6.5,-1.2,0.0
12159,12,6,6.5,4.0,0.0
12160,12,6,6.5,-1.2,0.0
12161,12,6,6.5,-1.2,0.0
12162,12,6,6.5,2.3,0.0
12163,12,6,7.0,-1.2,0.0
12164,12,6,0.5,-3.9,0.0
12165,12,6,6.5,-1.2,0.0
12166,12,5,17.0,4.9,0.0
12167,12,6,6.5,3.3,0.0
12168,12,6,6.0,-0.1,0.0
12169,12,6,7.0,9.5,0.0
12170,12,6,7.0,9.5,0.0
12171,12,6,7.0,9.5,0.0
12172,12,6,7.0,-1.2,0.0
12173,12,6,7.0,-1.2,0.0
12174,12,6,7.0,3.1,0.0
12175,12,6,7.0,-0.3,0.0
12176,12,6,7.0,-2.4,0.0
12177,12,6,7.0,3.1,0.0
12178,12,6,7.0,3.1,0.0
12179,12,6,6.5,-1.2,0.0
12180,12,6,7.0,-0.3,0.0
12181,12,6,7.0,-2.4,0.0
12182,12,6,7.0,-0.3,0.0
12183,12,6,6.5,-1.9,0.0
12184,12,6,6.5,-0.1,0.0
12185,12,6,6.5,-1.9,0.0
12186,12,6,6.5,3.3,0.0
12187,12,6,7.5,5.8,0.0
12188,12,6,7.5,4.1,0.0
12189,12,6,7.0,-2.8,0.0
12190,12,6,7.0,-0.3,0.0
12191,12,6,7.0,3.1,0.0
12192,12,6,7.0,-2.2,0.0
12193,12,6,7.0,-1.8,0.0
12194,12,6,7.5,-0.9,0.0
12195,12,6,7.0,-1.8,0.0
12196,12,6,7.5,-0.9,0.0
12197,12,6,7.5,3.8,0.0
12198,12,6,7.5,-2.0,0.0
12199,12,6,7.5,-1.9,0.0
12200,12,6,7.5,-1.0,0.0
12201,12,6,7.5,-0.9,0.0
12202,12,6,7.5,9.7,0.0
12203,12,5,22.0,3.1,0.0
12204,12,6,8.0,-0.4,0.0
12205,12,6,8.0,-1.6,0.0
12206,12,6,7.5,-2.0,0.0
12207,12,6,8.0,-0.9,0.0
12208,12,6,8.0,-0.9,0.0
12209,12,6,8.0,-2.8,0.0
12210,12,6,8.0,-4.3,0.0
12211,12,6,8.0,-0.4,0.0
12212,12,5,23.0,2.5,0.0
12213,12,6,8.0,6.7,0.0
12214,12,6,8.0,-0.4,0.0
12215,12,6,8.5,-2.3,0.0
12216,12,6,8.5,-1.7,0.0
12217,12,6,8.5,-2.5,0.0
12218,12,6,8.5,-2.5,0.0
12219,12,6,8.5,-0.1,0.0
12220,12,6,8.5,-0.1,0.0
12221,12,6,8.5,-0.1,0.0
12222,12,6,8.5,-0.1,0.0
12223,12,6,8.5,-0.6,0.0
12224,12,6,8.5,-2.5,0.0
12225,12,6,8.5,-0.1,0.0
12226,12,6,8.5,-0.1,0.0
12227,12,6,8.5,-2.3,0.0
12228,12,6,9.0,0.2,0.0
12229,12,6,9.0,-1.1,0.0
12230,12,6,9.0,-0.4,0.0
12231,12,6,9.0,-1.1,0.0
12232,12,6,9.0,-1.1,0.0
12233,12,6,9.0,0.2,0.0
12234,12,6,9.0,-2.1,0.0
12235,12,6,9.5,-2.3,0.0
12236,12,6,9.5,0.4,0.0
12237,12,6,9.0,-2.1,0.0
12238,12,6,9.0,8.6,0.0
12239,12,6,9.5,0.3,0.0
12240,12,6,9.5,0.3,0.0
12241,12,6,9.5,-2.1,0.0
12242,12,6,9.5,0.7,0.0
12243,12,6,9.5,0.6,0.0
12244,12,6,10.5,2.1,0.0
12245,12,6,10.5,3.7,0.0
12246,12,6,10.5,2.1,0.0
12247,12,6,10.5,3.2,0.0
12248,12,6,10.5,2.1,0.0
12249,12,6,10.5,3.7,0.0
12250,12,6,10.5,2.7,0.0
12251,12,6,10.0,2.4,0.0
12252,12,6,10.0,2.4,0.0
12253,12,6,10.0,5.9,0.0
12254,12,6,10.0,2.4,0.0
12255,12,6,10.0,-0.1,0.0
12256,12,6,10.0,9.8,0.0
12257,12,6,10.0,2.5,0.0
12258,12,6,10.0,2.4,0.0
12259,12,6,10.0,1.8,0.0
12260,12,6,10.0,2.4,0.0
12261,12,6,10.0,-0.1,0.0
12262,12,6,10.0,2.4,0.0
12263,12,6,10.0,2.4,0.0
12264,12,6,10.0,2.4,0.0
12265,12,6,9.5,0.6,0.0
12266,12,6,9.5,8.8,0.0
12267,12,6,9.5,0.6,0.0
12268,12,6,9.5,8.8,0.0
12269,12,6,9.5,0.6,0.0
12270,12,6,9.5,0.6,0.0
12271,12,6,7.5,-0.9,0.0
12272,12,5,10.5,3.9,0.0
12273,12,6,11.5,5.1,0.0
12274,12,6,10.5,7.9,0.0
12275,12,6,11.0,4.1,0.0
12276,12,6,11.0,4.1,0.0
12277,12,6,11.0,5.0,0.0
12278,12,6,11.0,4.1,0.0
12279,12,6,12.0,6.6,0.0
12280,12,6,11.0,4.1,0.0
12281,12,6,11.0,4.1,0.0
12282,12,6,11.0,4.1,0.0
12283,12,6,10.0,2.4,0.0
12284,12,6,11.0,4.1,0.0
12285,12,6,11.0,4.5,0.0
12286,12,6,10.5,9.9,0.0
12287,12,2,18.0,3.6,0.0
12288,12,6,12.5,7.9,0.0
12289,12,6,12.5,7.9,0.0
12290,12,6,12.5,7.9,0.0
12291,12,6,12.0,7.1,0.0
12292,12,6,12.0,8.0,0.0
12293,12,6,10.0,5.9,0.0
12294,12,6,12.0,6.6,0.0
12295,12,6,12.0,6.6,0.0
12296,12,6,12.0,7.6,0.0
12297,12,6,12.0,4.2,0.0
12298,12,6,12.0,6.6,0.0
12299,12,6,12.0,8.6,0.0
12300,12,6,11.5,5.1,0.0
12301,12,6,11.5,6.9,0.0
12302,12,6,11.5,5.1,0.0
12303,12,6,11.5,5.1,0.0
12304,12,6,11.5,5.1,0.0
12305,12,6,11.5,10.1,0.0
12306,12,6,11.5,6.9,0.0
12307,12,6,11.5,6.9,0.0
12308,12,6,13.5,12.0,0.0
12309,12,6,13.5,10.8,0.0
12310,12,6,13.5,8.8,0.0
12311,12,6,13.0,11.8,0.0
12312,12,6,13.0,7.6,0.0
12313,12,6,13.0,7.6,0.0
12314,12,6,13.0,9.1,0.0
12315,12,6,13.0,11.6,0.0
12316,12,6,13.0,11.5,0.0
12317,12,6,13.0,8.8,0.0
12318,12,6,13.0,9.6,0.0
12319,12,6,13.0,8.8,0.0
12320,12,6,14.0,9.1,0.0
12321,12,6,14.0,14.8,0.0
12322,12,6,14.0,4.7,0.0
12323,12,5,8.5,0.2,0.0
12324,12,6,13.5,4.7,0.0
12325,12,6,13.5,9.9,0.0
12326,12,6,13.5,10.8,0.0
12327,12,6,14.0,14.8,0.0
12328,12,6,12.0,7.6,0.0
12329,12,6,9.5,8.8,0.0
12330,12,6,14.5,8.6,0.0
12331,12,6,14.5,10.4,0.0
12332,12,6,14.5,14.9,0.0
12333,12,6,14.0,11.9,0.0
12334,12,6,14.0,11.9,0.0
12335,12,6,14.5,8.6,0.0
12336,12,6,15.0,12.7,0.0
12337,12,6,15.0,2.4,0.0
12338,12,6,15.0,9.1,0.0
12339,12,6,14.5,2.5,0.0
12340,12,6,14.5,8.6,0.0
12341,12,6,14.5,8.6,0.0
12342,12,6,15.0,9.1,0.0
12343,12,6,15.0,9.1,0.0
12344,12,6,15.5,8.6,0.0
12345,12,6,15.5,10.6,0.0
12346,12,6,15.0,12.7,0.0
12347,12,6,15.0,12.7,0.0
12348,12,6,15.0,15.1,0.0
12349,12,6,15.0,9.1,0.0
12350,12,6,15.5,10.6,0.0
12351,12,6,14.5,8.6,0.0
12352,12,6,15.5,10.6,0.0
12353,12,6,16.5,7.7,0.0
12354,12,6,16.0,7.3,0.0
12355,12,6,9.5,8.8,0.0
12356,12,6,16.5,7.3,0.0
12357,12,6,16.5,7.7,0.0
12358,12,6,16.5,7.4,0.0
12359,12,6,16.5,11.2,0.0
12360,12,6,16.5,7.7,0.0
12361,12,6,16.5,7.3,0.0
12362,12,6,16.5,11.2,0.0
12363,12,6,16.5,4.1,0.0
12364,12,6,16.5,7.3,0.0
12365,12,6,16.5,7.7,0.0
12366,12,6,16.5,7.3,0.0
12367,12,6,12.5,7.9,0.0
12368,12,6,16.5,11.2,0.0
12369,12,6,16.5,11.2,0.0
12370,12,5,19.5,1.0,0.0
12371,12,5,20.5,0.9,0.0
12372,12,6,16.5,2.5,0.0
12373,12,6,16.5,6.2,0.0
12374,12,6,16.5,10.7,0.0
12375,12,6,16.0,8.4,0.0
12376,12,6,16.0,11.2,0.0
12377,12,6,16.0,5.4,0.0
12378,12,6,16.0,9.2,0.0
12379,12,6,16.0,9.2,0.0
12380,12,6,16.0,8.7,0.0
12381,12,6,16.0,9.2,0.0
12382,12,6,16.0,9.2,0.0
12383,12,6,16.0,9.2,0.0
12384,12,6,16.0,2.1,0.0
12385,12,6,16.0,8.1,0.0
12386,12,6,17.5,7.4,0.0
12387,12,6,17.0,0.9,0.0
12388,12,6,17.0,5.9,0.0
12389,12,6,17.0,7.4,0.0
12390,12,6,17.0,12.2,0.0
12391,12,6,17.0,10.0,0.0
12392,12,6,17.0,8.8,0.0
12393,12,6,17.0,7.4,0.0
12394,12,6,17.5,7.4,0.0
12395,12,6,17.5,7.1,0.0
12396,12,6,17.5,7.4,0.0
12397,12,6,17.5,7.1,0.0
12398,12,6,17.5,10.4,0.0
12399,12,6,17.5,9.6,0.0
12400,12,6,17.5,4.6,0.0
12401,12,6,17.5,7.4,0.0
12402,12,6,17.5,7.4,0.0
12403,12,6,17.5,10.4,0.0
12404,12,6,18.0,6.7,0.0
12405,12,6,18.0,11.3,0.0
12406,12,6,18.0,7.0,0.0
12407,12,6,18.0,3.5,0.0
12408,12,6,18.0,7.0,0.0
12409,12,6,18.0,6.7,0.0
12410,12,6,18.0,7.0,0.0
12411,12,6,18.0,6.3,0.0
12412,12,6,18.0,7.0,0.0
12413,12,6,18.0,7.0,0.0
12414,12,6,18.0,7.0,0.0
12415,12,6,18.0,6.7,0.0
12416,12,6,18.0,0.6,0.0
12417,12,6,18.5,11.0,0.0
12418,12,6,18.5,6.0,0.0
12419,12,6,18.5,3.0,0.0
12420,12,6,18.5,2.5,0.0
12421,12,6,18.5,6.3,0.0
12422,12,6,18.5,0.1,0.0
12423,12,6,18.5,6.0,0.0
12424,12,6,18.5,9.3,0.0
12425,12,6,18.5,11.0,0.0
12426,12,6,19.0,7.5,0.0
12427,12,6,19.0,-0.2,0.0
12428,12,6,19.0,7.5,0.0
12429,12,6,12.5,7.9,0.0
12430,12,6,19.0,6.4,0.0
12431,12,6,19.0,7.5,0.0
12432,12,6,19.0,10.8,0.0
12433,12,6,19.0,7.5,0.0
12434,12,6,18.0,6.3,0.0
12435,12,6,18.5,7.5,0.0
12436,12,6,18.5,11.0,0.0
12437,12,6,18.5,11.0,0.0
12438,12,6,18.5,7.5,0.0
12439,12,6,18.5,7.5,0.0
12440,12,6,18.5,6.0,0.0
12441,12,6,18.5,6.0,0.0
12442,12,6,19.0,7.5,0.0
12443,12,6,19.0,7.5,0.0
12444,12,6,19.0,6.4,0.0
12445,12,6,19.0,7.5,0.0
12446,12,6,19.0,7.5,0.0
12447,12,6,19.0,7.5,0.0
12448,12,6,19.0,1.7,0.0
12449,12,6,19.0,1.7,0.0
12450,12,6,19.5,6.1,0.0
12451,12,6,19.5,9.0,0.0
12452,12,6,19.5,6.1,0.0
12453,12,6,19.5,6.1,0.0
12454,12,6,19.5,6.1,0.0
12455,12,6,19.0,7.5,0.0
12456,12,6,19.0,7.5,0.0
12457,12,6,19.0,4.2,0.0
12458,12,6,19.0,6.3,0.2
12459,12,6,19.0,10.4,0.0
12460,12,6,19.0,7.5,0.0
12461,12,6,19.5,9.0,0.0
12462,12,6,19.5,9.0,0.0
12463,12,6,19.5,10.6,0.0
12464,12,6,19.5,2.7,0.0
12465,12,6,19.5,2.7,0.0
12466,12,6,19.5,6.1,0.0
12467,12,6,19.5,2.7,0.0
12468,12,6,19.5,7.3,0.0
12469,12,6,20.0,1.1,0.0
12470,12,6,20.0,5.4,0.0
12471,12,6,20.0,5.4,0.0
12472,12,6,20.0,10.4,0.0
12473,12,6,20.0,5.4,0.0
12474,12,6,20.0,9.1,0.0
12475,12,6,19.5,9.0,0.0
12476,12,6,19.5,9.0,0.0
12477,12,6,19.5,9.0,0.0
12478,12,6,19.5,9.0,0.0
12479,12,6,19.5,9.0,0.0
12480,12,6,19.5,9.0,0.0
12481,12,6,19.5,9.0,0.0
12482,12,6,19.5,9.0,0.0
12483,12,6,19.5,9.0,0.0
12484,12,6,19.5,10.6,0.0
12485,12,6,19.5,6.7,0.0
12486,12,6,19.5,9.0,0.0
12487,12,6,19.5,9.0,0.0
12488,12,6,19.5,0.7,0.0
12489,12,6,19.5,9.0,0.0
12490,12,6,19.5,9.0,0.0
12491,12,6,19.5,10.5,0.0
12492,12,6,20.5,5.0,0.0
12493,12,6,20.5,5.0,0.0
12494,12,6,19.5,9.0,0.0
12495,12,6,20.0,9.1,0.0
